  145    0.42233E+04    0.10583E+01   -0.44621E+02
  146    0.42568E+04    0.10553E+01   -0.44749E+02
  147    0.42901E+04    0.10520E+01   -0.44855E+02
  148    0.43232E+04    0.10481E+01   -0.44936E+02
  149    0.43561E+04    0.10438E+01   -0.44995E+02
  150    0.43888E+04    0.10391E+01   -0.45029E+02
  151    0.44213E+04    0.10339E+01   -0.45038E+02
  152    0.44535E+04    0.10283E+01   -0.45023E+02
  153    0.44855E+04    0.10223E+01   -0.44982E+02
  154    0.45173E+04    0.10158E+01   -0.44917E+02
  155    0.45488E+04    0.10091E+01   -0.44827E+02
  156    0.45801E+04    0.10019E+01   -0.44711E+02
  157    0.46111E+04    0.99439E+00   -0.44570E+02
  158    0.46418E+04    0.98657E+00   -0.44404E+02
  159    0.46722E+04    0.97844E+00   -0.44212E+02
  160    0.47024E+04    0.97002E+00   -0.43994E+02
  161    0.47322E+04    0.96133E+00   -0.43751E+02
  162    0.47618E+04    0.95238E+00   -0.43481E+02
  163    0.47910E+04    0.94320E+00   -0.43186E+02
  164    0.48200E+04    0.93379E+00   -0.42865E+02
  165    0.48485E+04    0.92419E+00   -0.42517E+02
  166    0.48768E+04    0.91440E+00   -0.42143E+02
  167    0.49047E+04    0.90445E+00   -0.41742E+02
  168    0.49323E+04    0.89435E+00   -0.41315E+02
  169    0.49595E+04    0.88412E+00   -0.40861E+02
  170    0.49864E+04    0.87377E+00   -0.40380E+02
  171    0.50128E+04    0.86333E+00   -0.39872E+02
  172    0.50389E+04    0.85281E+00   -0.39338E+02
  173    0.50646E+04    0.84223E+00   -0.38776E+02
  174    0.50900E+04    0.83161E+00   -0.38187E+02
  175    0.51149E+04    0.82096E+00   -0.37570E+02
  176    0.51394E+04    0.81030E+00   -0.36926E+02
  177    0.51635E+04    0.79968E+00   -0.36254E+02
  178    0.51871E+04    0.78911E+00   -0.35556E+02
  179    0.52103E+04    0.77865E+00   -0.34830E+02
  180    0.52331E+04    0.76831E+00   -0.34077E+02
  181    0.52555E+04    0.75815E+00   -0.33298E+02
  182    0.52773E+04    0.74818E+00   -0.32492E+02
  183    0.52987E+04    0.73845E+00   -0.31660E+02
  184    0.53197E+04    0.72900E+00   -0.30802E+02
  185    0.53401E+04    0.71985E+00   -0.29918E+02
  186    0.53601E+04    0.71105E+00   -0.29007E+02
  187    0.53796E+04    0.70262E+00   -0.28071E+02
  188    0.53985E+04    0.69460E+00   -0.27110E+02
  189    0.54170E+04    0.68703E+00   -0.26123E+02
  190    0.54349E+04    0.67995E+00   -0.25111E+02
  191    0.54523E+04    0.67338E+00   -0.24074E+02
  192    0.54692E+04    0.66736E+00   -0.23012E+02
  193    0.54855E+04    0.66194E+00   -0.21925E+02
  194    0.55012E+04    0.65713E+00   -0.20813E+02
  195    0.55164E+04    0.65298E+00   -0.19678E+02
  196    0.55311E+04    0.64952E+00   -0.18518E+02
  197    0.55451E+04    0.64679E+00   -0.17334E+02
  198    0.55586E+04    0.64483E+00   -0.16126E+02
  199    0.55714E+04    0.64366E+00   -0.14894E+02
  200    0.55837E+04    0.64332E+00   -0.13639E+02
  201    0.55954E+04    0.64385E+00   -0.12360E+02
  202    0.56064E+04    0.64528E+00   -0.11059E+02
  203    0.56169E+04    0.64764E+00   -0.97351E+01
  204    0.56267E+04    0.65096E+00   -0.83903E+01
  205    0.56360E+04    0.65528E+00   -0.70248E+01
  206    0.56446E+04    0.66062E+00   -0.56393E+01
  207    0.56526E+04    0.66701E+00   -0.42344E+01
  208    0.56600E+04    0.67449E+00   -0.28109E+01
  209    0.56668E+04    0.68310E+00   -0.13694E+01
